CODE;CITY;COUNTRY;LAT;LON
HEX;SANTO DOMINGO;DOMINICAN REPUBLIC;18.4710;-69.9690
LET;LETICIA;COLOMBIA;-4.1930;-69.9430
TBT;TABATINGA;BRAZIL;-4.2560;-69.9360
AUG;AUGUSTA;USA;44.3210;-69.7970
N/A;SAN ISIDORO;DOMINICAN REPUBLIC;18.5040;-69.7620
GUQ;GUANARE;VENEZUELA;9.0270;-69.7550
CZE;CORO;VENEZUELA;11.4150;-69.6810
SDQ;SANTO DOMINGO;DOMINICAN REPUBLIC;18.4290;-69.6690
YRI;RIVIERE DU LOUP;CANADA;47.7640;-69.5850
LGS;MALARGUE;ARGENTINA;-35.4840;-69.5820
N/A;ELORZA;VENEZUELA;44.7190;-69.4970
N/A;IBERIA;PERU;-11.4110;-69.4890
N/A;CHARANA;BOLIVIA;-17.5940;-69.4340
BRM;BARQUISIMETO;VENEZUELA;10.0430;-69.3580
RGL;RIO GALLEGOS;ARGENTINA;-51.6090;-69.3130
N/A;CUTRALCO;ARGENTINA;-38.9390;-69.2640
AGV;ACARIGUA;VENEZUELA;9.5530;-69.2380
PEM;PUERTO MALDONADO;PERU;-12.6140;-69.2290
N/A;IAUARETE;BRAZIL;0.6070;-69.1860
N/A;FORESTVILLE;CANADA;48.7460;-69.0970
N/A;LAS HERAS;ARGENTINA;-46.5380;-68.9660
LRM;LA ROMANA;DOMINICAN REPUBLIC;18.4520;-68.9120
CJC;CALAMA;CHILE;-22.4990;-68.9040
N/A;MENDOZA;ARGENTINA;-32.8660;-68.8720
BGR;BANGOR;USA;44.8070;-68.8280
MDZ;MENDOZA;ARGENTINA;-32.8320;-68.7930
CIJ;COBIJA;BOLIVIA;-11.0400;-68.7830
SFH;SAN FELIPE;VENEZUELA;10.2790;-68.7550
THU;THULE;GREENLAND;76.5310;-68.7030
MLT;MILLINOCKET;USA;45.6480;-68.6860
RZA;SANTA CRUZ;ARGENTINA;-50.0160;-68.5790
N/A;SAN CARLOS;VENEZUELA;9.6490;-68.5750
YFB;IQALUIT;CANADA;63.7560;-68.5560
YCY;CLYDE RIVER;CANADA;70.4860;-68.5170
YVP;QUUJJUAQ;CANADA;58.0960;-68.4270
UAQ;SAN JULIAN;ARGENTINA;-31.5710;-68.4180
APB;APOLO;BOLIVIA;-14.7390;-68.4110
AFA;SAN RAFAEL;ARGENTINA;-34.5880;-68.4030
PUJ;PUNTA CANA;DOMINICAN REPUBLIC;18.5670;-68.3630
USH;USHUAIA;ARGENTINA;-54.8430;-68.2960
BON;KRALENDIJK;ANTILLES;12.1310;-68.2680
YYY;MONT JOLI;CANADA;48.6090;-68.2080
YBC;BAIE COMEAU;CANADA;49.1320;-68.2070
LPB;LA PAZ;BOLIVIA;-16.5130;-68.1920
NQN;NEUQUEN;ARGENTINA;-38.9490;-68.1560
PBL;PUERTO CABELLO;VENEZUELA;17.8070;-68.0730
PQI;PRESQUE ISLE;USA;46.6890;-68.0450
CAR;CARIBOU;USA;46.8710;-68.0180
VLN;VALENCIA;VENEZUELA;10.1580;-67.9270
RBR;RIO BRANCO;BRAZIL;-9.8690;-67.8940
ULA;SAN JULIAN;ARGENTINA;-49.3070;-67.8020
HUL;HOULTON;USA;46.1230;-67.7920
RGA;RIO GRANDE;ARGENTINA;-53.7770;-67.7490
N/A;SAN FERNANDO DEATABAPO;VENEZUELA;4.0520;-67.7010
N/A;MARACAY;VENEZUELA;45.9310;-67.6490
N/A;PUERTO WILLIAMS;CHILE;-54.9310;-67.6260
PYH;PUERTO AYACUCHO;VENEZUELA;22.7670;-67.6060
N/A;MARACAIBO;VENEZUELA;10.1830;-67.5570
RBQ;RURRENABAQUE;BOLIVIA;-14.4280;-67.5010
PCR;PUERTO CARRENO;COLOMBIA;6.1840;-67.4930
CRD;COMODORO RIVADAVIA;ARGENTINA;-45.7850;-67.4660
SFD;SAN FERNANDO DE APURE;VENEZUELA;7.8830;-67.4440
N/A;CHILECITO;ARGENTINA;-29.2240;-67.4390
N/A;CALABOZO;VENEZUELA;8.9240;-67.4170
N/A;SAN JUAN DE LOS MORROS;VENEZUELA;9.9070;-67.3790
N/A;REYES;BOLIVIA;-14.3060;-67.3540
MAZ;MAYAGUEZ;PUERTO RICO;18.2560;-67.1480
BQN;AGUADILLA;PUERTO RICO;18.4950;-67.1290
N/A;ORURO;BOLIVIA;-17.9630;-67.0760
CCS;CARACAS;VENEZUELA;10.6030;-66.9910
N/A;SAO GABRIEL;BRAZIL;-0.1480;-66.9860
N/A;CARRIZAL;VENEZUELA;9.3720;-66.9230
YWK;WABUSH;CANADA;52.9220;-66.8640
N/A;CARACAS;VENEZUELA;10.2860;-66.8160
YKL;SCHEFFERVILLE;CANADA;54.8050;-66.8050
IRJ;LA RIOJA;ARGENTINA;-29.3810;-66.7960
SRJ;SAN BORJA;BOLIVIA;-14.8570;-66.7370
PSE;PONCE;PUERTO RICO;18.0080;-66.5630
YFC;FREDERICTON;CANADA;45.8690;-66.5320
LUQ;SAN LUIS;ARGENTINA;-33.2730;-66.3560
YCL;CHARLO;CANADA;47.9910;-66.3310
N/A;GOBERNADOR GORDILLO;ARGENTINA;-30.3450;-66.2940
YZV;SEPT-ILES;CANADA;50.2230;-66.2660
N/A;LA ORCHILA;VENEZUELA;11.8090;-66.1790
CBB;COCHABAMBA;BOLIVIA;-17.4210;-66.1770
N/A;CAICARA DE ORINOCO;VENEZUELA;7.6260;-66.1650
SIG;SAN JUAN;PUERTO RICO;18.4570;-66.0980
N/A;HIGUEROTE;VENEZUELA;10.4620;-66.0930
RIB;RIBERALTA;BOLIVIA;-11.0100;-66.0730
SJU;SAN JUAN;PUERTO RICO;18.4390;-66.0020
VDP;VALLE DE LA PASCUA;VENEZUELA;9.2220;-65.9930
PUD;PUERTO DESEADO;ARGENTINA;-47.7350;-65.9040
CTC;CATAMARCA;ARGENTINA;-28.5960;-65.7520
POI;POTOSI;BOLIVIA;-19.5430;-65.7240
YXP;PANGNIRTUNG;CANADA;66.1450;-65.7140
FAJ;FAJARDO;PUERTO RICO;18.3090;-65.6620
NRR;ROOSEVELT ROADS;PUERTO RICO;18.2450;-65.6430
N/A;SAN IGNACIO DE MOXOS;BOLIVIA;-14.9660;-65.6340
SLA;SALTA;ARGENTINA;-24.8560;-65.4860
YCH;CHATHAM;CANADA;47.0080;-65.4490
N/A;SANTA ANA;BOLIVIA;-13.7620;-65.4350
N/A;VILLA REYNOLDS;ARGENTINA;-33.7300;-65.3870
GYA;GUAYARAMERIN;BOLIVIA;-10.8220;-65.3460
SRE;SUCRE;BOLIVIA;-19.0070;-65.2890
N/A;GUAJARA-MIRIM;BRAZIL;-10.7860;-65.2850
VDR;VILLA DOLORES;ARGENTINA;-31.9410;-65.1420
N/A;CHAPACURA;BOLIVIA;-16.9900;-65.1410
TUC;TUCUMAN;ARGENTINA;-26.8410;-65.1050
PMY;PUERTO MADRYN;ARGENTINA;-42.7590;-65.1020
JUJ;JUJUY;ARGENTINA;-24.3930;-65.0980
STT;ST. THOMAS;VIRGIN ISL.;18.3370;-64.9730
TDD;TRINIDAD;BOLIVIA;-14.8190;-64.9180
YZX;GREENWOOD;CANADA;44.9840;-64.9170
STX;ST. CRIOX ISLAND;VIRGIN ISL.;17.7020;-64.7980
TFF;TEFE;BRAZIL;-3.3830;-64.7240
TJA;TARIJA;BOLIVIA;-21.5560;-64.7010
BLA;BARCELONA;VENEZUELA;10.1070;-64.6890
YQM;MONCTON;CANADA;46.1120;-64.6790
SJB;SAN JOAQUIN;BOLIVIA;-13.0530;-64.6620
N/A;SAN RAMON;BOLIVIA;-13.2640;-64.6050
EIS;ROADTOWN/BEEF ISLAND;VIRGIN ISL.;18.4450;-64.5430
N/A;LA CUMBRE;ARGENTINA;-31.0070;-64.5320
YGP;GASPE;CANADA;48.7750;-64.4790
AAO;ANACO;VENEZUELA;9.4290;-64.4710
ORA;ORAN;ARGENTINA;-23.1530;-64.3290
BJO;BERMEJO;BOLIVIA;-22.7690;-64.3150
YPN;PORT MENIER;CANADA;49.8360;-64.2890
RSA;SANTA ROSA;ARGENTINA;-36.5880;-64.2750
RCU;RIO CUARTO;ARGENTINA;-33.0860;-64.2610
COR;CORDOBA;ARGENTINA;-31.3240;-64.2080
SOM;SAN TOME;VENEZUELA;8.9450;-64.1510
MGD;MAGDALENA;BOLIVIA;-13.2540;-64.0630
YVM;BROUGHTON ISLAND;CANADA;67.5460;-64.0310
N/A;ISLA DE COCHE;VENEZUELA;10.7940;-63.9810
PMV;PORLAMAR;VENEZUELA;10.9120;-63.9660
PVH;PORTO VELHO;BRAZIL;-8.7090;-63.9020
YSU;SUMMERSIDE;CANADA;46.4430;-63.8310
N/A;TARTAGAL;ARGENTINA;-22.6200;-63.7940
N/A;GENERAL PICO;ARGENTINA;-35.6960;-63.7580
CBL;CIUDAD BOLIVAR;VENEZUELA;8.1220;-63.5370
CAM;CAMIRI;BOLIVIA;-20.0070;-63.5270
YHZ;HALIFAX;CANADA;44.8810;-63.5090
YAW;HALIFAX;CANADA;44.6400;-63.4990
N/A;LABOULAYE;ARGENTINA;-34.1350;-63.3620
CUP;CARUPANO;VENEZUELA;24.3810;-63.2620
MUN;MATURIN;VENEZUELA;9.7490;-63.1520
VVI;SANTA CRUZ;BOLIVIA;-17.6450;-63.1350
YYG;CHARLOTTETOWN;CANADA;46.2900;-63.1210
SXM;PHILIPSBURG;ANTILLES;18.0410;-63.1090
N/A;ASCENSION DE GUARAYOS;BOLIVIA;-15.7190;-63.0920
AXA;THE VALLEY;ANGUILLA ISL.;18.2050;-63.0550
SFG;ST. MARTIN;ANTILLES;44.5790;-63.0470
EUX;ORANJESTAD;ANTILLES;17.4960;-62.9790
CAJ;CANAIMA;VENEZUELA;6.2320;-62.8540
SKB;BASSE TERRE;ST. KITTS & NEVIS;17.3110;-62.7190
GUI;GUIRIA;VENEZUELA;10.5740;-62.3130
YLT;ALERT;CANADA;82.5180;-62.2810
BHI;BAHIA BLANCA;ARGENTINA;-38.7250;-62.1690
N/A;MARCOS JUAREZ;ARGENTINA;-32.6840;-62.1580
TUV;TUCUPITA;VENEZUELA;9.0890;-62.0940
CEP;CONCEPTION;BOLIVIA;-16.1430;-62.0260
N/A;COLONEL SUAREZ;ARGENTINA;-37.4460;-61.8890
N/A;PEHUAJO;ARGENTINA;-35.8460;-61.8580
ANU;ANTIGUA;LEEWARD ISLANDS;17.1370;-61.7920
YNA;NATASHQUAN;CANADA;50.1900;-61.7890
GND;POINT SALINES;GRENADA;12.0040;-61.7860
YGR;ILES DE LA MADELEINE;CANADA;47.4250;-61.7780
N/A;EL DORADO;VENEZUELA;6.7150;-61.6390
PTP;POINTE-A-PITRE;ANTILLES;16.2650;-61.5320
N/A;TUMEREMO;VENEZUELA;7.2490;-61.5290
DCF;CANEFIELD;DOMINICA;15.3370;-61.3920
CIW;CANOUAN ISLAND;ST.VINCENT/GRENADINES;12.6990;-61.3420
POS;PORT-OF-SPAIN;TRINIDAD & TOBAGO;10.5950;-61.3370
N/A;MANICORE;BRAZIL;-5.8110;-61.2790
N/A;BEQUIA;ST.VINCENT/GRENADINES;12.9880;-61.2620
SVD;KINGSTOWN;ST.VINCENT/GRENADINES;13.1440;-61.2110
N/A;BOLIVAR;ARGENTINA;-36.1870;-61.0760
FDF;FORT-DE-FRANCE;ANTILLES;14.5910;-61.0030
SLU;CASTRIES;ST. LUCIA ISLAND;44.6060;-60.9930
N/A;SAN IGNACIO DE VELASCO;BOLIVIA;-16.3840;-60.9630
UVF;HEWANDORRA;ST. LUCIA ISLAND;13.7330;-60.9530
N/A;JUNIN;ARGENTINA;-34.5460;-60.9310
TAB;SCARBOROUGH;TRINIDAD & TOBAGO;11.1490;-60.8320
SFN;SANTA FE;ARGENTINA;-31.7120;-60.8120
ROS;ROSARIO;ARGENTINA;-32.9030;-60.7840
N/A;MARISCAL ESTIGARRIBIA;PARAGUAY;-22.0450;-60.6220
KAR;KAMARANG;GUYANA;5.8650;-60.6140
N/A;LAS LOMITAS;ARGENTINA;-24.7210;-60.5490
N/A;PRESIDENCIA R.S.PENA;ARGENTINA;-26.7560;-60.4930
YYR;GOOSE BAY;CANADA;53.3190;-60.4260
N/A;TRES ARROYOS;ARGENTINA;-38.3870;-60.3290
N/A;OLAVARRIA;ARGENTINA;-36.8910;-60.2160
BVH;VILHENA;BRAZIL;-12.6940;-60.0980
N/A;FILADELFIA;PARAGUAY;-22.3600;-60.0540
YQY;SYDNEY;CANADA;46.1610;-60.0480
N/A;MANAUS;BRAZIL;-3.1460;-59.9860
LTM;LETHEM;GUYANA;3.3730;-59.7890
N/A;ROBORE;BOLIVIA;-18.3280;-59.7660
N/A;RECONQUISTA;ARGENTINA;-29.2100;-59.6910
BGI;BRIDGETOWN;BARBADOS;13.0740;-59.4920
TDL;TANDIL;ARGENTINA;-37.2370;-59.2280
N/A;GOYA;ARGENTINA;-29.1060;-59.2190
RES;RESISTENCIA;ARGENTINA;-27.4500;-59.0560
N/A;ISLA REY JORGE;ANTARCTICA;-62.1910;-58.9870
N/A;NECOCHEA;ARGENTINA;-38.4890;-58.8160
N/A;JOSE C. PAZ;ARGENTINA;-34.5610;-58.7890
CNQ;CORRIENTES;ARGENTINA;-27.4450;-58.7620
N/A;MORON;ARGENTINA;-34.6760;-58.6420
GHU;GUALEGUAYCHU;ARGENTINA;-33.0060;-58.6130
N/A;EL PALOMAR;ARGENTINA;-34.6100;-58.6130
N/A;BUENOS AIRES;ARGENTINA;-34.5010;-58.6040
N/A;SAN JUSTO;ARGENTINA;-34.7310;-58.5990
N/A;SAN FERNANDO;ARGENTINA;-34.4530;-58.5890
N/A;ITAITUBA;BRAZIL;-3.1270;-58.4810
MPN;MOUNT PLEASANT;FALKLAND ISLANDS;-51.8230;-58.4470
AEP;BUENOS AIRES;ARGENTINA;-34.5590;-58.4160
N/A;SAN MATHIAS;BOLIVIA;-16.3390;-58.4020
N/A;PILAR;PARAGUAY;-26.8810;-58.3180
FMA;FORMOSA;ARGENTINA;-26.2120;-58.2280
N/A;MERCEDES;ARGENTINA;-29.2230;-58.0880
PDU;PAYSANDU;URUGUAY;-32.3650;-58.0610
COC;CONCORDIA;ARGENTINA;-31.2970;-57.9960
STY;SALTO;URUGUAY;-31.4400;-57.9910
N/A;CURUZU CUATIA;ARGENTINA;-29.7710;-57.9790
LPG;LA PLATA;ARGENTINA;-34.9720;-57.8940
PSZ;PUERTO SUAREZ;BOLIVIA;-18.9750;-57.8210
N/A;STANLEY;FALKLAND ISLANDS;-51.6860;-57.7770
N/A;JACARE-ACANGA;BRAZIL;-6.2330;-57.7770
CYR;COLONIA;URUGUAY;-34.4560;-57.7710
N/A;DOLORES;ARGENTINA;-36.3200;-57.7220
CMG;CORUMBA;BRAZIL;-19.0120;-57.6730
MDQ;MAR DEL PLATA;ARGENTINA;-37.9340;-57.5730
ASU;ASUNCION;PARAGUAY;-25.2400;-57.5190
N/A;CONCEPTION;PARAGUAY;-23.4420;-57.4270
YDF;DEER LAKE;CANADA;49.2110;-57.3910
N/A;PUNTA INDIO;ARGENTINA;-35.3480;-57.2940
AOL;PASO DE LOS LIBRES;ARGENTINA;-29.6890;-57.1520
URG;URUGUAIANA;BRAZIL;-29.7820;-57.0380
VLG;VILLA GESELL;ARGENTINA;-37.2350;-57.0290
N/A;AYOLAS;PARAGUAY;-27.3710;-56.8540
N/A;SANTA TERESITA;ARGENTINA;-36.5420;-56.7220
N/A;MARAMBIO BASE;ANTARCTICA;-64.2380;-56.6310
ATI;ARTIGAS;URUGUAY;-30.4010;-56.5080
N/A;DURAZNO;URUGUAY;-33.3590;-56.4990
N/A;ORIXIMINA;BRAZIL;-1.4890;-56.3970
MVD;MONTEVIDEO;URUGUAY;-34.7890;-56.2640
FSP;ST.-PIERRE;ST. PIERRE & MIQUELON;46.7630;-56.1750
CGB;CUIABA;BRAZIL;-15.6530;-56.1170
AFL;ALTA FLORESTA;BRAZIL;-9.8660;-56.1060
YAY;ST. ANTHONY;CANADA;51.3920;-56.0840
N/A;ITAITUBA;BRAZIL;-4.2420;-56.0010
PSS;POSADAS;ARGENTINA;-27.3860;-55.9710
N/A;OBIDOS TIRIOS;BRAZIL;2.2230;-55.9460
TAW;TACUAREMBO;URUGUAY;-31.7490;-55.9260
PMG;PONTA PORA;BRAZIL;-22.5490;-55.7030
RVY;RIVERA;URUGUAY;-30.9740;-55.4760
ORG;PARAMARIBO;SURINAM;5.8110;-55.1910
PBM;ZANDERY;SURINAM;5.4530;-55.1880
N/A;OBERA;ARGENTINA;-27.5180;-55.1240
N/A;MALDONADO;URUGUAY;-34.8550;-55.0940
N/A;ITAITUBA;BRAZIL;-9.3340;-54.9650
PDP;PUNTA DEL ESTE;URUGUAY;-34.9140;-54.9210
CGR;CAMPO GRANDE;BRAZIL;-20.4690;-54.6720
N/A;ITAIPU;PARAGUAY;-25.4070;-54.6190
YQX;GANDER;CANADA;48.9370;-54.5680
IGU;FOZ DO IGUACU;BRAZIL;-25.5960;-54.4870
IGR;IGUAZU FALLS;ARGENTINA;-25.7380;-54.4730
MLZ;MELO;URUGUAY;-32.3380;-54.2170
GEL;SANTO ANGELO;BRAZIL;-28.2820;-54.1690
BGX;BAGE;BRAZIL;-31.3900;-54.1120
STM;SANTAREM;BRAZIL;-29.7110;-53.6880
CAC;CASCAVEL;BRAZIL;-25.0000;-53.5010
N/A;TEODORO SAMPAIO;BRAZIL;-22.5260;-52.9720
YYT;ST. JOHN'S;CANADA;47.6190;-52.7520
XAP;CHAPECO;BRAZIL;-27.1340;-52.6560
N/A;ALMEIRIM;BRAZIL;-0.8900;-52.6020
N/A;BARRA DO GARCAS;BRAZIL;-15.8610;-52.3890
PET;PELOTAS;BRAZIL;-31.7180;-52.3280
PFB;PASSO FUNDO;BRAZIL;-28.2440;-52.3260
ATM;ALTAMIRA;BRAZIL;-3.2540;-52.2540
RIG;RIO GRANDE;BRAZIL;-32.0830;-52.1660
MGF;MARINGA;BRAZIL;-23.4400;-51.9070
N/A;ST.-GEORGES OYAPOCK;FRENCH GUYANA;3.8970;-51.8040
N/A;OIOIAPOQUE;BRAZIL;3.8550;-51.7970
GOH;GODTHAAB;GREENLAND;64.1910;-51.6780
N/A;CASTILHO;BRAZIL;-20.7770;-51.5650
PPB;PRESIDENT PRUDENTE;BRAZIL;-22.1750;-51.4240
CXJ;CAXIAS DO SUL;BRAZIL;-29.1970;-51.1880
POA;PORTO ALEGRE;BRAZIL;-29.9940;-51.1710
N/A;PORTO ALEGRE;BRAZIL;-29.9460;-51.1440
MCP;MACAPA;BRAZIL;0.0510;-51.0720
JAV;JAKOBSHAVN;GREENLAND;69.2330;-51.0670
N/A;AMAPA;BRAZIL;2.0770;-50.8620
SFJ;SONDRESTROM;GREENLAND;67.0170;-50.6890
N/A;TELEMACO BORBA;BRAZIL;-24.3170;-50.6510
N/A;ASSIS;BRAZIL;-22.6380;-50.4560
ARU;ARACATUBA;BRAZIL;-21.1410;-50.4250
N/A;LAJES;BRAZIL;-27.7820;-50.2810
N/A;PONTA GROSSA;BRAZIL;-25.1840;-50.1440
N/A;MARILIA;BRAZIL;-22.1970;-49.9260
TUR;TUCURUI;BRAZIL;-3.7850;-49.7190
N/A;CRICIUMA;BRAZIL;-28.7260;-49.4250
SJP;SAO JOSE DO RIO PRETO;BRAZIL;-20.8160;-49.4060
CDJ;CONCEICAO DO ARAGUAIA;BRAZIL;-8.3480;-49.3010
BFH;CURITIBA;BRAZIL;-25.4050;-49.2320
GYN;GOIANIA;BRAZIL;-16.6310;-49.2220
N/A;ITUMBIARA;BRAZIL;-18.4440;-49.2130
N/A;FRONTEIRA;BRAZIL;-20.2780;-49.1870
CWB;CURITIBA;BRAZIL;-25.5280;-49.1760
MAB;MARABA;BRAZIL;-5.3680;-49.1380
BAU;BAURU;BRAZIL;-22.3450;-49.0540
JOI;JOINVILLE;BRAZIL;-26.2250;-48.7970
NVT;NAVEGANTES;BRAZIL;-26.8800;-48.6510
FLN;FLORIANOPOLIS;BRAZIL;-27.6720;-48.5480
BEL;BELEM;BRAZIL;-1.3790;-48.4760
N/A;BELEM;BRAZIL;-1.4140;-48.4610
UDI;UBERLANDIA;BRAZIL;-18.8830;-48.2260
AQA;ARARACUARA;BRAZIL;-21.8120;-48.1330
UBA;UBERABA;BRAZIL;-19.7650;-47.9650
BSB;BRASILIA;BRAZIL;-15.8620;-47.9130
RAO;RIBEIRAO PRETO;BRAZIL;-21.1340;-47.7740
CLN;CAROLINA;BRAZIL;-7.3200;-47.4590
FRC;FRANCA;BRAZIL;-20.5920;-47.3830
QPS;PIRACUNUNGA;BRAZIL;-21.9850;-47.3380
VCP;CAMPINAS;BRAZIL;-23.0080;-47.1340
CGH;SAO PAULO;BRAZIL;-23.6270;-46.6550
N/A;SAO PAULO;BRAZIL;-23.5090;-46.6380
POO;POCOS DE CALDAS;BRAZIL;-21.8430;-46.5680
GRU;SAO PAULO;BRAZIL;-23.4320;-46.4690
N/A;ALPINOPOLIS;BRAZIL;-20.7030;-46.3350
SSZ;SANTOS;BRAZIL;-23.9250;-46.2880
SJK;SAO JOSE DOS CAMPOS;BRAZIL;-23.2290;-45.8610
VAG;VARGINHA;BRAZIL;-21.5900;-45.4730
UAK;NARSSARSSUAQ;GREENLAND;61.1610;-45.4270
N/A;GUARATINGUETA;BRAZIL;-22.7910;-45.2050
SLZ;SAO LUIS;BRAZIL;-2.5890;-44.2360
CNF;BELO HORIZONTE;BRAZIL;-19.6340;-43.9690
N/A;LAGOA SANTA;BRAZIL;-19.6610;-43.8960
MOC;MONTES CLAROS;BRAZIL;-16.7070;-43.8190
N/A;BARBACENA;BRAZIL;-21.2670;-43.7610
STU;RIO DE JANEIRO;BRAZIL;-22.9320;-43.7190
LAZ;BOM JESUS DA LAPA;BRAZIL;-13.2620;-43.4080
JDF;JUIZ DE FORA;BRAZIL;-21.7910;-43.3870
N/A;RIO DE JANEIRO;BRAZIL;-22.8750;-43.3840
GIG;RIO DE JANEIRO;BRAZIL;-22.8090;-43.2440
SDU;RIO DE JANEIRO;BRAZIL;-22.9100;-43.1630
THE;TERESINA;BRAZIL;-5.0600;-42.8230
IPN;IPATINGA;BRAZIL;-19.4710;-42.4880
N/A;SAO PEDRO DA ALDEIA;BRAZIL;-22.8130;-42.0930
N/A;PARNAIBA;BRAZIL;-2.8940;-41.7320
CAW;CAMPOS;BRAZIL;-21.6980;-41.3020
N/A;VITORIA DA CONQUISTA;BRAZIL;-14.8620;-40.8630
PNZ;PETROLINA;BRAZIL;-9.3640;-40.5640
VIX;VITORIA;BRAZIL;-20.2560;-40.2890
CRQ;CARAVELAS;BRAZIL;-17.6520;-39.2530
IOS;ILHEUS;BRAZIL;-14.8160;-39.0330
FOR;FORTALEZA;BRAZIL;-3.7760;-38.5320
SSA;SALVADOR;BRAZIL;-12.9110;-38.3310
PAV;PAULO ALFONSO;BRAZIL;-9.4010;-38.2510
N/A;MOCORD;BRAZIL;-5.2020;-37.3640
JPA;JOAO PESSOA;BRAZIL;-7.2700;-35.8960
MCZ;MACEIO;BRAZIL;-9.5100;-35.7930
NAT;NATAL;BRAZIL;-5.9110;-35.2480
REC;RECIFE;BRAZIL;-8.1260;-34.9230
FEN;FERNANDO DO NORONHA;BRAZIL;-3.8550;-32.4230
FLW;FLORES (FLORES ISL.);ACORES;39.4550;-31.1310
HOR;HORTA;ACORES;38.5200;-28.7160
SJZ;SAO JORGE ISLAND;ACORES;38.6650;-28.1760
TER;LAJES (TERCEIRA ISLAND);ACORES;38.7640;-27.0930
PDL;PONTA DELGADA;ACORES;37.7410;-25.6980
SMA;SANTA MARIA (ISLAND);ACORES;36.9710;-25.1710
VXE;SAO VICENTE ISLAND;CAPE VERDE ISLANDS;16.8340;-25.0570
SNE;SAO NOCOLAU ISLAND;CAPE VERDE ISLANDS;16.5880;-24.2840
PFJ;PATREKSFJORDUR;ICELAND;65.5560;-23.9650
RAI;FRANCISCO MENDEZ;CAPE VERDE ISLANDS;14.9240;-23.4930
MMO;MAIO;CAPE VERDE ISLANDS;15.1560;-23.2140
IFJ;ISAFJORDUR;ICELAND;66.0580;-23.1350
SID;AMILCAR CABRAL;CAPE VERDE ISLANDS;16.7410;-22.9490
BVC;BOA VISTA;CAPE VERDE ISLANDS;16.1370;-22.8890
N/A;NERLERIT INAAT;GREENLAND;70.7390;-22.6460
KEF;KEFLAVIK;ICELAND;63.9850;-22.6060
RKV;REYKJAVIK;ICELAND;64.1300;-21.9410
VEY;VESTMANNAEYJAR;ICELAND;63.4240;-20.2790
SIJ;SIGLUFJORDUR;ICELAND;66.1330;-18.9170
AEY;AKUREYRI;ICELAND;65.6600;-18.0720
VDE;HIERRO;CANARY ISLANDS;27.8150;-17.8870
SPC;SANTA CRUZ DE LA PALMA;SPAIN;28.6260;-17.7560
HZK;HUSAVIK;ICELAND;65.9520;-17.4260
NDB;NOUADHIBOU;MAURITANIA;20.9280;-17.0310
CSK;CAP SKIRING;SENEGAL;15.3110;-16.7460
BJL;BANJUL;GAMBIA;13.3380;-16.6520
TFS;TENERIFE;CANARY ISLANDS;28.0440;-16.5720
XLS;ST. LOUIS;SENEGAL;44.6970;-16.4610
OPA;KOPASKER;ICELAND;66.3140;-16.4610
TFN;TENERIFE;CANARY ISLANDS;28.4820;-16.3410
ZIG;ZIGUINCHOR;SENEGAL;12.5560;-16.2820
KLC;KAOLACK;SENEGAL;14.1470;-16.0510
NKC;NOUAKSCHOTT;MAURITANIA;18.0980;-15.9480
BXO;BISSAU;GUINEA BISSAU;11.8950;-15.6540
LPA;GRAN CANARIA;CANARY ISLANDS;27.9320;-15.3860
HFN;HOFN;ICELAND;64.2960;-15.2270
N/A;CUFAR;GUINEA BISSAU;11.2880;-15.1810
KDA;KOLDA;SENEGAL;32.4780;-14.9550
EGS;EGILSSTADIR;ICELAND;65.2830;-14.4010
N/A;WIDE AWAKE;ACORES;-7.9690;-14.3940
FUE;FUERTEVENTURA;CANARY ISLANDS;28.4530;-13.8640
TUD;TAMBACOUNDA;SENEGAL;13.7370;-13.6530
ACE;LANZEROTE;CANARY ISLANDS;28.9450;-13.6050
FIG;FIRA;GUINEA;10.3510;-13.5690
KED;KAEDI;MAURITANIA;16.1590;-13.5080
FNA;FREETOWN;SIERRA LEONE;8.6160;-13.1950
HGS;HASTINGS;SIERRA LEONE;8.3940;-13.1280
ATR;ATAR;MAURITANIA;20.5070;-13.0430
BXE;BAKEL;SENEGAL;14.8470;-12.4680
LEK;LABE;GUINEA;11.3260;-12.2870
SEY;SELIBABI;MAURITANIA;15.1790;-12.2070
N/A;BIR MOGHREIN;MAURITANIA;25.2370;-11.5890
KYS;KAYES;MALI;14.4310;-11.4390
TIY;TIDJIKJA;MAURITANIA;18.5700;-11.4230
KFA;KIFFA;MAURITANIA;16.5900;-11.4060
TTA;TAN TAN;MOROCCO;28.4480;-11.1610
MLW;MONROVIA;LIBERIA;6.2890;-10.7590
ROB;MONROVIA;LIBERIA;6.2340;-10.3620
N/A;ESSADOUIRA;MOROCCO;31.4040;-9.6850
IEO;AIOUN EL ATROUSS;MAURITANIA;16.7110;-9.6380
NIX;NIORO;MALI;15.2390;-9.5760
AGA;AGADIR;MOROCCO;30.3810;-9.5460
MCA;MACENTA;GUINEA;8.4810;-9.5260
KIR;KERRY;IRELAND;52.1810;-9.5240
N/A;CASCAIS;ACORES;38.7250;-9.3550
N/A;SINTRA;ACORES;38.8310;-9.3390
N/A;LISBON;PORTUGAL;38.7170;-9.1560
LIS;LISBON;PORTUGAL;38.7810;-9.1360
N/A;MONTIJO;ACORES;38.7040;-9.0360
GWY;GALWAY;IRELAND;53.3010;-8.9390
SNN;SHANNON;IRELAND;52.7020;-8.9250
