CODE;CITY;COUNTRY;LAT;LON
N/A;BRUECKEBURG;GERMANY;52.278;9.082
ENS;ENSCHEDE;NETHERLANDS;52.27;6.874
IKT;IRKUTSK;RUSSIA;52.267;104.395
CBG;CAMBRIDGE;ENGLAND;52.205;0.175
N/A;SCHOENHAGEN;GERMANY;52.203;13.159
N/A;EISENHUETTENSTADT;GERMANY;52.197;14.586
WAT;WATERFORD;IRELAND;52.187;-7.087
YWL;WILLIAMS LAKE;CANADA;52.183;-122.054
KIR;KERRY;IRELAND;52.181;-9.524
YQF;RED DEER INDUSTRIAL;CANADA;52.179;-113.893
N/A;HILDESHEIM;GERMANY;52.177;9.946
YXE;SASKATOON;CANADA;52.171;-106.7
LID;VALKENBURG;NETHERLANDS;52.17;4.426
WAW;WARSAW;POLAND;52.166;20.967
IEG;ZIELONA GORA;POLAND;52.139;15.799
FMO;MUENSTER/OSNABRUECK;GERMANY;52.134;7.685
N/A;WATTISHAM;UK;52.127;0.956
UTC;SOESTERBERG;NETHERLANDS;52.127;5.276
YCT;CORONATION;CANADA;52.075;-111.445
N/A;MAGDEBURG;GERMANY;52.074;11.626
N/A;CRANFIELD;ENGLAND;52.072;-0.617
N/A;DEELEN;NETHERLANDS;52.061;5.873
N/A;TURWESTON;UK;52.041;-1.096
HTA;CHITA;RUSSIA;52.026;113.305
N/A;STADTLOHN;GERMANY;51.996;Jun 84
RTM;ROTTERDAM;NETHERLANDS;51.957;4.442
GUT;GUETERSLOH;GERMANY;51.923;8.306
GLO;GOLOUCHESTERSHIRE;ENGLAND;51.894;-2.167
N/A;COTTBUS;GERMANY;51.889;14.532
STN;LONDON;ENGLAND;51.885;0.235
ADK;ADAK ISLAND;USA;51.878;-176.646
LTN;LONDON;ENGLAND;51.874;-0.368
N/A;COCHSTEDT;GERMANY;51.856;11.418
ORK;CORK;IRELAND;51.843;-8.492
OXF;OXFORD;ENGLAND;51.837;-1.32
N/A;HAVERFORDWEST;ENGLAND;51.833;-4.961
N/A;DESSAU;GERMANY;51.832;12.186
VOZ;VORONEZH;RUSSIA;51.814;39.23
UUD;ULAN-UDE;RUSSIA;51.807;107.438
REN;ORENBURG;RUSSIA;51.796;55.457
N/A;COTTBUS;GERMANY;51.768;14.292
N/A;HOLZDORF;GERMANY;51.768;13.167
HTF;HATFIELD;ENGLAND;51.767;0.25
BZZ;BRIZE NORTON;ENGLAND;51.75;-1.584
N/A;NORTH WEALD;UK;51.722;0.154
N/A;LODZ;POLAND;51.722;19.398
N/A;KOETHEN;GERMANY;51.721;11.962
FFD;FAIRFORD;ENGLAND;51.682;-1.79
N/A;CHALSGROVE;ENGLAND;51.676;-1.081
N/A;PAILTON;UK;51.668;-2.057
N/A;PRESCHEN;GERMANY;51.664;14.634
N/A;BENSON;ENGLAND;51.616;-1.096
PAD;PADERBORN;GERMANY;51.614;8.616
N/A;SOEST;GERMANY;51.608;13.738
SWS;SWANSEA;ENGLAND;51.605;-4.068
LRC;LAARBRUCH;GERMANY;51.602;6.143
SEN;SOUTHEND;ENGLAND;51.571;0.696
N/A;GILZE-RIJEN;NETHERLANDS;51.568;4.933
NHT;NORTHOLT;UK;51.553;-0.418
N/A;HALLE;GERMANY;51.552;12.053
N/A;KAMP;GERMANY;51.53;6.537
FZO;BRISTOL;ENGLAND;51.519;-2.591
DTM;DORTMUND;GERMANY;51.518;7.612
YKY;KINDERSLEY;CANADA;51.517;-109.181
LYE;LYNEHAM;UK;51.505;-1.993
LCY;LONDON;ENGLAND;51.505;0.054
ZCA;ARNSBERG;GERMANY;51.483;7.899
LHR;LONDON;ENGALND;51.477;-0.461
EIN;EINDHOVEN;NETHERLANDS;51.45;5.374
WOE;WOENSDRECHT;NETHERLANDS;51.449;4.342
YPL;PICKLE LAKE;CANADA;51.446;-90.214
LEJ;LEIPZIG;GERMANY;51.424;12.236
KSF;KASSEL;GERMANY;51.408;9.378
N/A;ST. ATHAN;UK;51.405;-3.436
ESS;ESSEN;GERMANY;51.401;6.936
CWL;CARDIFF;WALES;51.397;-3.343
N/A;WEELDE;BELGIUM;51.395;4.961
YAY;ST. ANTHONY;CANADA;51.392;-56.084
BRS;BRISTOL;ENGLAND;51.383;-2.719
N/A;BRACKNELL;ENGLAND;51.383;-0.783
N/A;ROTHENBURG/OL;GERMANY;51.364;14.952
N/A;MUEHLHAUSEN;GERMANY;51.363;11.941
MSE;MANSTON;ENGLAND;51.342;1.346
N/A;BRASSCHAAT;BELGIUM;51.333;04. Mai
BQH;BIGGIN HILL;ENGLAND;51.331;0.033
N/A;NEUBRANDENBURG;GERMANY;51.328;12.657
BBS;BLACKBUSHE;ENGLAND;51.324;-0.848
N/A;SUHL;GERMANY;51.308;13.555
N/A;KAMENZ;GERMANY;51.296;14.129
N/A;RIESA;GERMANY;51.294;13.359
YMO;MOOSONEE;CANADA;51.291;-80.608
DUS;DUESSELDORF;GERMANY;51.289;6.767
FAB;FARNBOROUGH;ENGLAND;51.276;-0.776
N/A;ZOERSEL;BELGIUM;51.266;4.755
YQV;YORKTON;CANADA;51.265;-102.462
N/A;WEERT;NETHERLANDS;51.255;5.601
ODH;ODIHAM;UK;51.234;-0.943
MGL;MOENCHENGLADBACH;GERMANY;51.23;6.504
BGN;BRUEGGEN;GERMANY;51.2;6.132
OST;OSTEND;BELGIUM;51.199;2.862
BBJ;BAUTZEN;GERMANY;51.193;14.52
ANR;ANTWERP;BELGIUM;51.19;4.463
QLA;LASHAM;ENGLAND;51.185;-1.032
N/A;KLEINE BROGEL;BELGIUM;51.168;5.471
N/A;BOSCOMBE DOWN;ENGLAND;51.152;-1.747
URA;URALSK;RUSSIA;51.152;51.546
LGW;LONDON;ENGLAND;51.148;-0.19
N/A;URSEL;BELGIUM;51.144;3.474
DRS;DRESDEN;GERMANY;51.133;13.767
N/A;DUNSFOLD;ENGLAND;51.117;-0.534
YYC;CALGARY;CANADA;51.114;-114.02
N/A;FRITZLAR;GERMANY;51.114;9.286
WRO;WROCLAW;POLAND;51.102;16.886
YDN;DAUPHIN;CANADA;51.101;-100.052
N/A;MEINERZHAGEN;GERMANY;51.099;7.602
N/A;KOKSIJDE;BELGIUM;51.09;2.653
N/A;CHIVENOR;ENGLAND;51.087;-4.15
N/A;ALLENDORF;GERMANY;51.035;8.679
TSE;TSELINOGRAD;RUSSIA;51.022;71.467
YEO;YEOVILTON;UK;51.009;-2.639
N/A;EISENACH;GERMANY;50.993;10.473
AOC;ALTENBURG;GERMANY;50.982;12.506
ERF;ERFURT;GERMANY;50.98;10.958
CQF;CALAIS;FRANCE;50.962;1.955
GKE;GEILENKIRCHEN;GERMANY;50.961;6.042
LYX;LYDD;UK;50.956;0.939
SOU;SOUTHAMPTON;ENGLAND;50.95;-1.357
N/A;ZUTENDAAL;BELGIUM;50.948;5.592
N/A;JENA;GERMANY;50.917;11.714
MST;MAASTRICHT;NETHERLANDS;50.911;Mai 77
BRU;BRUSSELS;BELGIUM;50.902;4.499
CGN;COLOGNE;GERMANY;50.866;7.143
ESH;SHOREHAM BY SEA;ENGLAND;50.836;-0.297
N/A;NOERVENICH;GERMANY;50.831;6.658
AAH;AACHEN;GERMANY;50.823;6.187
QKT;KORTRIJK-VEVELGEM;BELGIUM;50.818;3.208
N/A;SINT-TRUIDEN;BELGIUM;50.788;5.193
BOH;BOURNEMOUTH;ENGLAND;50.78;-1.843
N/A;BEAUVECHAIN;BELGIUM;50.759;4.768
EXT;EXETER;ENGLAND;50.734;-3.414
N/A;SIEGERLAND;GERMANY;50.708;8.082
YKA;KAMLOOPS;CANADA;50.702;-120.442
YZT;PORT HARDY;CANADA;50.681;-127.367
LGG;LIEGE;BELGIUM;50.637;5.443
N/A;MERVILLE;FRANCE;50.618;2.642
N/A;CHIEVRES;BELGIUM;50.576;3.831
LIL;LILLE;FRANCE;50.562;3.089
N/A;MNICHOVO HRADISTE;CZECH REPUBLIC;50.54;15.006
LTQ;LE TOURQUET;FRANCE;50.515;1.627
KTW;KATOWICE;POLAND;50.474;19. Aug
CRL;CHARLEROI;BELGIUM;50.459;4.454
NQY;NEWQUAI;ENGLAND;50.441;-4.995
YQR;REGINA;CANADA;50.432;-104.666
PLH;PLYMOUTH;ENGLAND;50.423;-4.106
BQS;BLAGOVESCHENSK;RUSSIA;50.422;127.41
N/A;DAHLEMER BINZ;GERMANY;50.406;6.528
IEV;KIEV;RUSSIA;50.402;30.452
N/A;MENDIG;GERMANY;50.366;7.315
PLX;SEMIPLATINSK;RUSSIA;50.351;80.234
KBP;KIEV;RUSSIA;50.345;30.895
YZS;CORAL HARBOUR;CANADA;50.332;-115.874
YMJ;MOOSE JAW;CANADA;50.33;-105.559
N/A;VALENCIENNES;FRANCE;50.326;3.461
ZNV;KOBLENZ;GERMANY;50.325;7.531
N/A;MIELEC;POLAND;50.322;21.462
N/A;MAUBEUGE;FRANCE;50.31;4.033
YYN;SWIFT CURRENT;CANADA;50.292;-107.691
YYW;ARMSTRONG;CANADA;50.29;-88.91
HOQ;HOF;GERMANY;50.289;11.855
N/A;COBURG;GERMANY;50.263;10.996
N/A;HRADEC KRALOVE;CZECH REPUBLIC;50.253;15.845
AKX;AKTYUBINSK;RUSSIA;50.245;57.203
N/A;FLORENNES;BELGIUM;50.244;4.649
N/A;KATOWICE;POLAND;50.238;19.035
YZV;SEPT-ILES;CANADA;50.223;-66.266
N/A;CAMBRAI;FRANCE;50.222;3.154
N/A;VODOCHODY;CZECH REPUBLIC;50.216;14.396
KLV;KARLOVY VARY;CZECH REPUBLIC;50.203;12.915
YNA;NATASHQUAN;CANADA;50.19;-61.789
N/A;NAKINA;CANADA;50.183;-86.696
N/A;BUECHEL;GERMANY;50.174;7.063
ZNF;HANAU;GERMANY;50.169;8.961
N/A;ABBEVILLE;FRANCE;50.143;1.832
N/A;CAMBRAI;FRANCE;50.141;3.263
N/A;PRAHA;CZECH REPUBLIC;50.121;14.544
YXL;SIOUX LOOKOUT;CANADA;50.114;-91.904
RZE;RZESZOW;POLAND;50.11;22.019
PRG;PRAGUE;CZECH REPUBLIC;50.101;14.26
N/A;CULDROSE;ENGLAND;50.086;-5.256
KRK;KRAKOW;POLAND;50.078;19.785
YAV;WINNIPEG;CANADA;50.056;-97.032
N/A;WIESBADEN;GERMANY;50.05;8.325
FRA;FRANKFURT;GERMANY;50.026;8.543
YXH;MEDICINE HAT;CANADA;50.019;-110.721
N/A;HASSFURT;GERMANY;50.018;10.529
PED;PARDUBICE;CZECH REPUBLIC;50.013;15.739
BYU;BAYREUTH;GERMANY;49.984;11.638
SPM;SPANGDAHLEM;GERMANY;49.973;6.692
N/A;ALBERT;FRANCE;49.971;02. Jul
N/A;MAINZ;GERMANY;49.969;8.147
N/A;EGELSBACH;GERMANY;49.961;8.644
YLW;KELOWNA;CANADA;49.956;-119.378
YBL;CAMPBELL RIVER;CANADA;49.951;-125.271
HHN;HAHN;GERMANY;49.95;7.264
N/A;CASLAV;CZECH REPUBLIC;49.939;15.382
N/A;BAMBERG;GERMANY;49.92;10.914
YBR;BRANDON;CANADA;49.91;-99.952
YWG;WINNIPEG;CANADA;49.91;-97.234
YPG;PORTAGE-LA-PRAIRIE;CANADA;49.903;-98.275
N/A;BERTRIX;BELGIUM;49.887;5.229
N/A;AMIENS;FRANCE;49.871;2.386
N/A;PERONNE;FRANCE;49.869;3.028
N/A;ROSENTHAL;GERMANY;49.863;11.788
ZQF;TRIER;GERMANY;49.863;6.789
YPN;PORT MENIER;CANADA;49.836;-64.289
YHD;DRYDEN;CANADA;49.832;-92.744
LWO;LVOV;RUSSIA;49.813;23.956
N/A;BURG FEUERSTEIN;GERMANY;49.794;11.132
YQK;KENORA;CANADA;49.788;-94.363
N/A;CHARLEVILLE;FRANCE;49.784;4.647
YGQ;GERALDTON;CANADA;49.778;-86.939
YNM;MATAGAMI;CANADA;49.762;-77.803
N/A;ST.-SIMON;FRANCE;49.758;3.212
N/A;KITZINGEN;GERMANY;49.743;10.201
N/A;PRIBRAM;CZECH REPUBLIC;49.719;14.097
YQQ;COMOX;CANADA;49.711;-124.887
N/A;GRAFENWOEHR;GERMANY;49.699;11.941
OSR;OSTRAVA;CZECH REPUBLIC;49.696;18.111
N/A;CHOTEBOR;CZECH REPUBLIC;49.684;15.676
N/A;LINE;CZECH REPUBLIC;49.675;13.274
N/A;BAUMHOLDER;GERMANY;49.65;07. Mrz
CER;CHERBOURG;FRANCE;49.65;-1.47
GHF;GIEBELSTADT;GERMANY;49.648;9.966
N/A;VILSECK;GERMANY;49.634;11.767
YQL;LETHBRIDGE;CANADA;49.63;-112.8
LUX;LUXEMBURG;LUXEMBURG;49.626;6.211
YXC;CRANBROOK;CANADA;49.61;-115.782
N/A;WORMS;GERMANY;49.606;8.368
N/A;COLEMAN;GERMANY;49.563;8.463
LEH;LE HAVRE;FRANCE;49.534;0.088
NUE;NUERNBERG;GERMANY;49.499;11.078
MHG;MANNHEIM;GERMANY;49.473;8.514
YDC;PRINCETON;CANADA;49.468;-120.512
YYF;PENTICTON;CANADA;49.463;-119.602
BVA;BEAUVAIS;FRANCE;49.454;2.113
RMS;RAMSTEIN;GERMANY;49.438;7.601
GCI;GUERNSEY;GUERNSEY ISLD.;49.435;-2.602
PRV;PREROV;CZECH REPUBLIC;49.426;17.405
YYU;KAPUSKASING;CANADA;49.414;-82.468
QHD;HEIDELBERG;GERMANY;49.393;8.652
N/A;NIEDERSTETTEN;GERMANY;49.392;9.958
URO;ROUEN;FRANCE;49.384;1.175
DOL;DEAUVILLE;FRANCE;49.365;0.154
N/A;KHARKOV;RUSSIA;49.359;26.934
RHE;REIMS;FRANCE;49.31;04. Mai
ZQC;SPEYER;GERMANY;49.302;8.451
YCG;CASTLEGAR;CANADA;49.296;-117.632
CSF;CREIL;FRANCE;49.253;2.519
N/A;SOBESLAV;CZECH REPUBLIC;49.245;14.714
N/A;ZILINA;SLOVAKIA;49.232;18.614
N/A;ETAIN;FRANCE;49.227;5.672
N/A;ROTH;GERMANY;49.218;11.101
N/A;HOHENFELS;GERMANY;49.218;11.836
N/A;PITT MEADOWS;CANADA;49.216;-122.71
SCN;SAARBRUECKEN;GERMANY;49.214;7.109
YDF;DEER LAKE;CANADA;49.211;-57.391
YEN;ESTEVAN;CANADA;49.21;-102.966
N/A;ZWEIBRUECKEN;GERMANY;49.209;7.401
JER;JERSEY;ENGLAND;49.208;-2.195
N/A;REIMS;FRANCE;49.208;4.157
HLD;HAILAR;CHINA;49.205;119.825
YVR;VANCOUVER;CANADA;49.195;-123.182
CFR;CAEN;FRANCE;49.173;-0.45
N/A;NAMEST;CZECH REPUBLIC;49.166;16.125
YCW;CHILLIWACK;CANADA;49.153;-121.939
BRQ;TURANY;CZECH REPUBLIC;49.151;16.694
YBC;BAIE COMEAU;CANADA;49.132;-68.207
N/A;VERDUN;FRANCE;49.122;5.469
N/A;SCHWAEBISCH HALL;GERMANY;49.118;9.777
POX;PONTOISE;FRANCE;49.096;2.041
YAZ;TOFINO;CANADA;49.082;-125.772
TAT;POPRAD;SLOVAKIA;49.073;20.241
MZM;METZ;FRANCE;49.072;6.132
YCD;NANAIMO;CANADA;49.052;-123.87
N/A;EVREUX;FRANCE;49.029;Jan 22
N/A;KUNOVICE;CZECH REPUBLIC;49.029;17.44
YXX;ABBOTSFORD;CANADA;49.025;-122.363
CDG;PARIS;FRANCE;49.013;Feb 55
N/A;KARLSRUHE;GERMANY;48.982;8.333
ETZ;METZ;FRANCE;48.982;6.254
LBG;PARIS;FRANCE;48.969;2.441
N/A;CESKE BUDEJOVICE;CZECH REPUBLIC;48.946;14.427
N/A;PEMBINA;USA;48.942;-97.241
YQX;GANDER;CANADA;48.937;-54.568
N/A;STRAUBING;GERMANY;48.901;12.518
N/A;GRANVILLE;FRANCE;48.883;-1.564
N/A;TRENCIN;SLOVAKIA;48.865;17.992
N/A;COULOMMIERS;FRANCE;48.838;3.016
N/A;HAGUENAU;FRANCE;48.793;7.816
BLI;BELLINGHAM;USA;48.792;-122.537
ZCC;BADEN-BADEN;GERMANY;48.791;8.187
VOG;VOLGOGRAD;RUSSIA;48.782;44.345
N/A;TOUL;FRANCE;48.78;Mai 98
N/A;AALEN-HEIDENHEIM;GERMANY;48.778;10.264
N/A;CHALONS;FRANCE;48.776;4.184
YGP;GASPE;CANADA;48.775;-64.479
YIB;ATIKOKAN;CANADA;48.774;-91.639
N/A;VILLACOUBLAY;FRANCE;48.774;2.201
N/A;PHALSBOURG;FRANCE;48.766;07. Feb
LAI;LANNION;FRANCE;48.754;-3.471
TNF;TOUSSOUS-LE-NOBLE;FRANCE;48.752;2.106
N/A;FORESTVILLE;CANADA;48.746;-69.097
BDE;BAUDETTE;USA;48.728;-94.612
ORY;PARIS;FRANCE;48.725;2.359
N/A;INGOLSTADT;GERMANY;48.716;11.534
N/A;NEUBURG;GERMANY;48.711;11.211
ENC;NANCY;FRANCE;48.692;Jun 23
STR;STUTTGART;GERMANY;48.69;9.222
KSC;KOSICE;SLOVAKIA;48.663;21.241
YYJ;VICTORIA;CANADA;48.647;-123.426
SLD;SLIAC;SLOVAKIA;48.638;19.134
N/A;VILSHOFEN;GERMANY;48.636;13.195
N/A;ST.-DIZIER;FRANCE;48.636;4.899
PZY;PIESTANY;SLOVAKIA;48.625;17.828
YYY;MONT JOLI;CANADA;48.609;-68.208
CTB;CUTBANK;USA;48.608;-112.376
N/A;MELUN;FRANCE;48.605;2.671
MXN;MORLAIX;FRANCE;48.603;-3.816
N/A;BRETIGNY-SUR-ORGE;FRANCE;48.597;2.331
N/A;LUNEVILLE;FRANCE;48.597;6.545
N/A;NANGIS;FRANCE;48.594;3.005
DNR;DINARD;FRANCE;48.588;-2.08
N/A;NANCY;FRANCE;48.583;5.955
YTS;TIMMINS;CANADA;48.57;-81.377
INL;INTERNATIONAL FALLS;USA;48.566;-93.403
N/A;BAGNOLE-DE-L'ORNE;FRANCE;48.546;-0.387
YJT;STEPHENVILLE;CANADA;48.544;-58.55
HVR;HAVRE;USA;48.543;-109.762
SBK;ST.-BRIEUC ARMOR;FRANCE;48.538;-2.854
SXB;STRASSBOURG;FRANCE;48.538;7.628
N/A;LANDIVISIAU;FRANCE;48.53;-4.151
KHV;KHABAROVSK;RUSSIA;48.528;135.188
YRJ;ROBERVAL;CANADA;48.52;-72.266
N/A;OUESSANT;FRANCE;48.463;-5.064
BES;BREST;FRANCE;48.448;-4.418
N/A;BRIENNE-LE CHATEAU;FRANCE;48.43;4.481
AGB;AUGSBURG;GERMANY;48.425;10.932
MIB;MINOT;USA;48.416;-101.357
N/A;MALACKY;SLOVAKIA;48.402;17.118
N/A;EGGENFELDEN;GERMANY;48.396;12.724
YQT;THUNDER BAY;CANADA;48.372;-89.324
DNK;DNEPROPETROVSK;RUSSIA;48.357;35.102
MUC;MUNICH;GERMANY;48.354;11.786
NUW;WHIDBEY ISLAND;USA;48.352;-122.656
YBG;BAGOTVILLE;CANADA;48.331;-70.996
EPL;EPINAL;FRANCE;48.325;06. Jul
QYR;TROYES;FRANCE;48.323;4.018
N/A;ERDING;GERMANY;48.322;11.949
N/A;LANGENLEBARN;AUSTRIA;48.321;16.112
N/A;LANVEDOC;FRANCE;48.282;-4.445
N/A;CHERNOVTSK;RUSSIA;48.26;25.982
MOT;MINOT;USA;48.259;-101.28
LNZ;LINZ;AUSTRIA;48.233;14.183
N/A;LINZ;AUSTRIA;48.233;14.188
N/A;LAUPHEIM;GERMANY;48.22;Sep 91
YUY;ROUYN;CANADA;48.206;-78.836
FEL;FUERSTENFELDBRUCK;GERMANY;48.206;11.267
N/A;LECHFELD;GERMANY;48.186;10.862
N/A;WELS;AUSTRIA;48.183;14.041
ISN;WILLISTON;USA;48.178;-103.642
BTS;BRATISLAVA;SLOVAKIA;48.17;17.212
NOW;PORT ANGELES;USA;48.141;-123.414
N/A;BIBERACH;GERMANY;48.111;9.763
CMR;COLMAR;FRANCE;48.11;7.359
VIE;VIENNA;AUSTRIA;48.11;16.57
N/A;DAMBLAIN;FRANCE;48.085;5.665
OBF;OBERPFAFFENHOFEN;GERMANY;48.081;11.283
DOK;DONETSK;RUSSIA;48.073;37.74
N/A;LANDSBERG;GERMANY;48.071;10.906
RNS;RENNES;FRANCE;48.069;-1.735
N/A;PONTIVY;FRANCE;48.058;-2.922
N/A;CHATEAUDUN;FRANCE;48.058;1.376
N/A;MENGEN;GERMANY;48.054;9.373
YVO;VAL D'OR;CANADA;48.053;-77.783
N/A;GUISCRIFF-SCAER;FRANCE;48.052;-3.664
LVA;LAVAL;FRANCE;48.031;-0.743
N/A;FREIBURG;GERMANY;48.02;7.834
N/A;VIENNA;AUSTRIA;48;16. Mai
N/A;JOIGNY;FRANCE;47.992;3.392
YCL;CHARLO;CANADA;47.991;-66.331
N/A;MEMMINGEN;GERMANY;47.989;10.239
ORE;ORLEANS;FRANCE;47.988;1.761
N/A;NYIRREGYHAZA;HUNGARY;47.984;21.692
UIP;QUIMPER;FRANCE;47.975;-4.168
ZQL;DONAUESCHINGEN;GERMANY;47.973;8.522
RDR;RED RIVER;USA;47.961;-97.401
GFK;GRAND FORKS;USA;47.949;-97.176
LME;LE MANS;FRANCE;47.949;0.202
N/A;COLMAR;FRANCE;47.922;7.399
PAE;EVERETT;USA;47.906;-122.281
N/A;ORLEANS;FRANCE;47.897;2.163
N/A;LEUTKIRCH;GERMANY;47.859;10.014
AUF;AUXERRE;FRANCE;47.85;3.497
N/A;WIENER NEUSTADT OST;AUSTRIA;47.843;16.26
ULN;ULAN BATOR;MONGOLIA;47.843;106.766
N/A;SALTSY;MOLDOVA;47.838;27.781
YLD;CHAPLEAU;CANADA;47.82;-83.346
SZG;SALZBURG;AUSTRIA;47.793;13.004
N/A;LUXEUIL;FRANCE;47.783;6.364
YRI;RIVIERE DU LOUP;CANADA;47.764;-69.585
LRT;LORIENT;FRANCE;47.761;-3.44
VNE;VANNES;FRANCE;47.723;-2.718
DZH;DZHEZKAZGAN;RUSSIA;47.708;67.733
N/A;LURE;FRANCE;47.704;6.546
SUJ;SATU MARE;ROMANIA;47.703;22.886
YXR;EARLTON;CANADA;47.695;-79.849
SCV;SUCEAVA;ROMANIA;47.688;26.354
SFF;SPOKANE;USA;47.683;-117.322
FDH;FRIEDRICHSHAFEN;GERMANY;47.671;9.511
BAY;BAIA MARE;ROMANIA;47.658;23.47
N/A;VESOUL-FROTEY;FRANCE;47.638;6.204
GEG;SPOKANE;USA;47.62;-117.534
YYT;ST. JOHN'S;CANADA;47.619;-52.752
SKA;SPOKANE;USA;47.615;-117.656
MLH;MULHOUSE;FRANCE;47.589;Jul 53
N/A;GODOLLO;HUNGARY;47.571;19.339
BFI;SEATTLE;USA;47.53;-122.302
N/A;ANGERS;FRANCE;47.497;-0.573
DEB;DEBRECEN;HUNGARY;47.489;21.615
N/A;MONTBELIARD;FRANCE;47.487;6.792
ACH;ALTENRHEIN;SWITZERLAND;47.485;9.561
GTF;GREAT FALLS;USA;47.482;-111.371
ZRH;ZURICH;SWITZERLAND;47.465;8.549
SEA;SEATTLE;USA;47.449;-122.309
BUD;BUDAPEST;HUNGARY;47.437;19.256
TUF;TOURS;FRANCE;47.432;0.728
YGR;ILES DE LA MADELEINE;CANADA;47.425;-61.778
N/A;ANCENIS;FRANCE;47.408;-1.177
N/A;DUBENDORF;SWITZERLAND;47.399;8.648
HIB;HIBBING;USA;47.386;-92.839
N/A;ZURICH;SWITZERLAND;47.383;8.567
N/A;PAPA;HUNGARY;47.364;17.501
N/A;TOKOL;HUNGARY;47.345;18.981
N/A;BROYE-LES-PESMES;FRANCE;47.335;5.514
SNR;ST.-NAZAIRE;FRANCE;47.312;-2.149
N/A;LA BAULE;FRANCE;47.289;-2.346
DIJ;DIJON;FRANCE;47.269;05. Sep
INN;INNSBRUCK;AUSTRIA;47.26;11.344
ROV;ROSTOV;RUSSIA;47.258;39.818
N/A;SAUMUR;FRANCE;47.257;-0.115
MWH;GRANT COUNTY AIRPORT;USA;47.208;-119.32
N/A;BESANCON-LA-VEZE;FRANCE;47.208;6.083
N/A;ZELTWEG;AUSTRIA;47.203;14.744
N/A;GRENCHEN;SWITZERLAND;47.181;7.417
IAS;IASI;ROMANIA;47.179;27.62
NTE;NANTES;FRANCE;47.153;-1.611
TCM;TACOMA;USA;47.138;-122.476
N/A;SZOLNOK;HUNGARY;47.123;20.235
N/A;MIQUELON;FRANCE;47.095;-56.38
N/A;EMMEN;SWITZERLAND;47.092;8.305
N/A;LES EPLATURES;SWITZERLAND;47.084;6.793
CET;CHOLET;FRANCE;47.082;-0.877
GRF;FORT LEWIS;USA;47.079;-122.581
N/A;MOLLIS;SWITZERLAND;47.079;9.065
N/A;AZENTKILYSZABADJA;HUNGARY;47.078;17.968
BOU;BOURGES;FRANCE;47.058;Feb 37
N/A;AVORD;FRANCE;47.053;2.632
DLE;DOLE;FRANCE;47.039;5.427
OMR;ORADEA;ROMANIA;47.025;21.902
YCH;CHATHAM;CANADA;47.008;-65.449
N/A;BEAUNE;FRANCE;47.006;4.893
NVS;NEVERS;FRANCE;47.001;3.114
GRZ;GRAZ;AUSTRIA;47;15.433
N/A;GRAZ;AUSTRIA;46.991;15.439
N/A;BUOCHS;SWITZERLAND;46.975;8.399
N/A;AUTUN;FRANCE;46.966;Apr 26
N/A;ALPNACH;SWITZERLAND;46.944;8.284
KIV;KICHINAU FIR/ACC/COM;MOLDOVA;46.928;28.931
N/A;KECSKEMET;HUNGARY;46.917;19.749
BRN;BERN;SWITZERLAND;46.914;7.497
N/A;PONTARLIER;FRANCE;46.904;6.327
N/A;BALKHASH;RUSSIA;46.894;75.005
UUS;YUZHNO-SAKHALINSK;RUSSIA;46.889;142.717
CAR;CARIBOU;USA;46.871;-68.018
CHR;CHATEAUROUX;FRANCE;46.862;1.731
N/A;SIOFOK;HUNGARY;46.858;18.096
N/A;PAYERNE;SWITZERLAND;46.843;6.915
N/A;JIAMUSI;CHINA;46.843;130.465
DLH;DULUTH;USA;46.842;-92.194
XCD;CHALON;FRANCE;46.826;4.817
YQB;QUEBEC;CANADA;46.788;-71.398
CLJ;CLUJ-NAPOCA;ROMANIA;46.785;23.686
FSP;ST.-PIERRE;ST. PIERRE & MIQUELON;46.763;-56.175
N/A;MEIRINGEN;SWITZERLAND;46.743;08. Nov
N/A;ILE D'YEU;FRANCE;46.719;-2.391
EDM;LA ROCHE-SUR-YON;FRANCE;46.702;-1.379
PQI;PRESQUE ISLE;USA;46.689;-68.045
N/A;SARMELLEK;HUNGARY;46.686;17.159
N/A;INTERLAKEN;SWITZERLAND;46.676;7.879
KLU;KLAGENFURT;AUSTRIA;46.65;14.333
N/A;KLAGENFURT;AUSTRIA;46.642;14.338
YSB;SUDBURY;CANADA;46.625;-80.799
N/A;ZURICH AREA;SWITZERLAND;46.614;7.678
HLN;HELENA;USA;46.607;-111.983
PIS;POITIERS;FRANCE;46.588;0.307
MQT;MARQUETTE;USA;46.534;-87.562
XMU;MOULINS;FRANCE;46.534;3.424
SMV;SAMEDAN;SWITZERLAND;46.532;9.883
BCM;BACAU;ROMANIA;46.522;26.91
N/A;ULRICHEN;SWITZERLAND;46.501;8.296
N/A;SAANEN;SWITZERLAND;46.488;7.251
YAM;SAULT SAINTE MARIE;CANADA;46.485;-84.509
MBX;MARIBOR;SLOVENIA;46.48;15.686
N/A;SLOVENJ GRADEC;SLOVENIA;46.472;15.117
TGM;TIRGU MURES;ROMANIA;46.468;24.412
BZO;BOLZANO;ITALY;46.461;11.326
YSU;SUMMERSIDE;CANADA;46.443;-63.831
ODS;ODESSA;RUSSIA;46.427;30.678
N/A;ST.-YAN;FRANCE;46.413;4.013
N/A;TASZAR;HUNGARY;46.393;17.917
N/A;KAPOSVAR;HUNGARY;46.389;17.731
